"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021年1月8日","41,293.8","39,466.4","41,421.0","36,613.4","4.02K","4.65%"
"2021年1月7日","39,460.2","36,798.5","40,340.9","36,361.2","249.60K","7.25%"
"2021年1月6日","36,793.2","33,999.3","36,934.8","33,408.3","227.56K","8.24%"
"2021年1月5日","33,991.5","32,015.4","34,414.7","30,010.5","202.13K","6.15%"
"2021年1月4日","32,022.6","33,016.6","33,587.5","28,204.5","255.27K","-2.84%"
"2021年1月3日","32,958.9","32,192.9","34,755.9","32,029.6","155.21K","2.38%"
"2021年1月2日","32,193.3","29,359.7","33,233.5","29,008.0","240.87K","9.65%"
"2021年1月1日","29,359.9","28,951.7","29,627.1","28,712.4","100.90K","1.42%"
"2020年12月31日","28,949.4","28,866.8","29,298.8","28,025.0","136.69K","0.28%"
"2020年12月30日","28,868.7","27,374.5","28,979.3","27,374.5","159.82K","5.45%"
"2020年12月29日","27,376.0","27,065.3","27,390.7","25,902.8","119.57K","1.18%"
"2020年12月28日","27,057.8","26,259.2","27,444.9","26,144.3","126.98K","3.03%"
"2020年12月27日","26,261.3","26,460.3","28,360.3","25,858.2","231.23K","-0.73%"
"2020年12月26日","26,454.4","24,714.7","26,826.0","24,515.1","155.77K","7.15%"
"2020年12月25日","24,689.6","23,728.7","24,778.9","23,445.3","2.40K","4.02%"
"2020年12月24日","23,736.5","23,253.2","23,783.7","22,737.3","104.59K","2.06%"
"2020年12月23日","23,257.9","23,820.8","24,063.7","22,694.7","178.47K","-2.37%"
"2020年12月22日","23,823.2","22,730.4","23,825.4","22,388.6","130.75K","4.82%"
"2020年12月21日","22,728.5","23,474.1","24,101.9","22,015.5","154.69K","-3.18%"
"2020年12月20日","23,474.9","23,843.6","24,280.9","23,098.9","114.09K","-1.55%"
"2020年12月19日","23,844.0","23,127.6","24,107.1","22,797.0","133.88K","3.10%"
"2020年12月18日","23,127.9","22,823.3","23,272.8","22,361.5","131.80K","1.33%"
"2020年12月17日","22,825.4","21,352.3","23,738.0","21,243.1","310.74K","6.90%"
"2020年12月16日","21,352.2","19,434.7","21,525.3","19,299.7","199.81K","9.87%"
"2020年12月15日","19,434.9","19,273.9","19,556.3","19,076.2","98.39K","0.84%"
"2020年12月14日","19,273.8","19,176.4","19,346.5","19,007.0","67.11K","0.51%"
"2020年12月13日","19,176.8","18,808.1","19,403.6","18,716.8","82.45K","1.96%"
"2020年12月12日","18,808.9","18,026.7","18,936.2","18,025.1","71.37K","4.36%"
"2020年12月11日","18,023.6","18,250.5","18,288.3","17,600.1","111.53K","-1.23%"
"2020年12月10日","18,247.2","18,546.1","18,551.8","17,926.8","85.31K","-1.61%"
"2020年12月9日","18,546.0","18,322.4","18,637.9","17,658.8","129.72K","1.20%"
"2020年12月8日","18,326.6","19,170.8","19,288.6","18,229.2","101.41K","-4.40%"
"2020年12月7日","19,170.7","19,368.4","19,424.6","18,908.8","61.98K","-1.08%"
"2020年12月6日","19,379.9","19,146.0","19,417.1","18,873.0","54.56K","1.22%"
"2020年12月5日","19,146.5","18,657.5","19,172.7","18,507.1","59.44K","2.62%"
"2020年12月4日","18,658.1","19,431.1","19,529.5","18,610.8","110.63K","-3.99%"
"2020年12月3日","19,433.3","19,219.8","19,596.6","18,883.7","99.97K","1.12%"
"2020年12月2日","19,218.8","18,767.9","19,335.5","18,346.7","91.92K","2.39%"
"2020年12月1日","18,770.7","19,697.8","19,897.4","18,257.0","208.72K","-4.71%"
"2020年11月30日","19,698.1","18,186.0","19,831.2","18,186.0","185.59K","8.32%"
"2020年11月29日","18,185.5","17,729.7","18,336.3","17,530.4","79.12K","2.57%"
"2020年11月28日","17,730.7","17,142.6","17,874.4","16,874.4","95.20K","3.52%"
"2020年11月27日","17,127.1","17,160.9","17,450.3","16,481.6","138.80K","-0.20%"
"2020年11月26日","17,162.0","18,721.9","18,894.9","16,235.2","312.07K","-8.34%"
"2020年11月25日","18,723.0","19,151.5","19,486.7","18,527.7","146.12K","-2.24%"
"2020年11月24日","19,152.6","18,394.6","19,416.6","18,074.8","180.79K","4.21%"
"2020年11月23日","18,379.6","18,428.1","18,756.8","18,016.0","127.35K","-0.18%"
"2020年11月22日","18,412.9","18,689.3","18,751.5","17,644.6","121.76K","-1.47%"
"2020年11月21日","18,687.2","18,673.8","18,966.0","18,397.5","108.91K","0.06%"
"2020年11月20日","18,675.2","17,805.5","18,811.0","17,758.4","134.42K","4.90%"
"2020年11月19日","17,803.5","17,775.1","18,166.0","17,380.1","135.94K","0.16%"
"2020年11月18日","17,774.6","17,662.3","18,466.1","17,258.9","233.43K","0.64%"
"2020年11月17日","17,662.3","16,715.8","17,845.4","16,562.0","175.87K","5.66%"
"2020年11月16日","16,715.8","15,954.1","16,880.7","15,870.7","118.09K","4.78%"
"2020年11月15日","15,953.0","16,074.7","16,158.1","15,782.3","58.43K","-0.73%"
"2020年11月14日","16,071.0","16,323.1","16,328.2","15,717.7","83.64K","-1.55%"
"2020年11月13日","16,324.2","16,293.0","16,474.1","15,973.4","113.75K","0.18%"
"2020年11月12日","16,294.7","15,695.8","16,342.7","15,483.5","165.54K","3.82%"
"2020年11月11日","15,695.8","15,303.1","15,953.9","15,281.0","119.07K","2.56%"
"2020年11月10日","15,303.6","15,328.0","15,465.3","15,096.5","93.36K","-0.15%"
"2020年11月9日","15,327.2","15,483.3","15,819.6","14,816.9","165.04K","-1.01%"
"2020年11月8日","15,483.7","14,826.6","15,648.3","14,720.7","94.99K","4.42%"
"2020年11月7日","14,828.4","15,578.2","15,754.4","14,385.1","160.73K","-4.81%"
"2020年11月6日","15,577.9","15,593.9","15,955.2","15,223.5","186.13K","-0.06%"
"2020年11月5日","15,587.1","14,145.6","15,739.9","14,099.7","227.49K","10.19%"
"2020年11月4日","14,145.6","14,023.0","14,238.8","13,544.4","140.80K","0.90%"
"2020年11月3日","14,019.9","13,560.5","14,054.0","13,294.6","108.17K","3.38%"
"2020年11月2日","13,561.4","13,759.7","13,828.4","13,214.2","97.76K","-1.44%"
"2020年11月1日","13,759.4","13,795.5","13,889.5","13,628.7","51.71K","-0.27%"
"2020年10月31日","13,797.3","13,560.2","14,065.4","13,441.7","102.75K","1.75%"
"2020年10月30日","13,559.9","13,457.0","13,667.9","13,134.5","108.77K","0.76%"
"2020年10月29日","13,457.2","13,278.3","13,640.0","12,982.9","111.23K","1.34%"
"2020年10月28日","13,278.9","13,658.3","13,851.7","12,907.6","144.18K","-2.77%"
"2020年10月27日","13,657.8","13,061.5","13,782.3","13,050.3","128.64K","4.56%"
"2020年10月26日","13,061.6","13,033.0","13,229.7","12,792.4","89.47K","0.23%"
"2020年10月25日","13,032.2","13,117.0","13,345.3","12,900.4","59.73K","-0.65%"
"2020年10月24日","13,117.2","12,933.6","13,161.5","12,876.4","51.20K","1.42%"
"2020年10月23日","12,934.1","12,972.7","13,025.5","12,738.9","73.94K","-0.31%"
"2020年10月22日","12,974.6","12,805.5","13,183.9","12,698.2","113.31K","1.30%"
"2020年10月21日","12,808.7","11,913.6","13,213.5","11,894.6","197.72K","7.51%"
"2020年10月20日","11,913.5","11,753.9","12,029.4","11,685.7","94.59K","1.36%"
"2020年10月19日","11,753.4","11,507.1","11,823.3","11,413.9","73.04K","2.14%"
"2020年10月18日","11,506.9","11,362.1","11,506.9","11,349.8","31.51K","1.27%"
"2020年10月17日","11,362.1","11,321.8","11,402.7","11,274.4","29.86K","0.35%"
"2020年10月16日","11,322.0","11,503.2","11,542.2","11,224.6","71.42K","-1.57%"
"2020年10月15日","11,503.0","11,421.4","11,590.9","11,276.7","70.84K","0.72%"
"2020年10月14日","11,420.4","11,424.4","11,541.0","11,293.5","59.12K","-0.03%"
"2020年10月13日","11,423.8","11,533.5","11,558.0","11,315.9","64.67K","-0.95%"
"2020年10月12日","11,533.9","11,370.8","11,715.9","11,227.4","84.02K","1.43%"
"2020年10月11日","11,371.0","11,295.6","11,439.4","11,277.6","41.06K","0.64%"
"2020年10月10日","11,298.4","11,053.5","11,475.0","11,053.1","65.81K","2.21%"
"2020年10月9日","11,054.2","10,923.5","11,103.0","10,836.9","70.95K","1.19%"
"2020年10月8日","10,924.1","10,670.7","10,948.6","10,549.6","79.78K","2.37%"
"2020年10月7日","10,670.9","10,601.0","10,680.1","10,553.3","49.27K","0.64%"
"2020年10月6日","10,602.6","10,790.2","10,800.3","10,530.8","69.07K","-1.73%"
"2020年10月5日","10,789.5","10,672.5","10,789.6","10,623.4","48.86K","1.09%"
"2020年10月4日","10,672.9","10,544.4","10,693.3","10,520.8","31.40K","1.22%"
"2020年10月3日","10,544.2","10,572.2","10,597.8","10,501.2","29.10K","-0.27%"
"2020年10月2日","10,572.3","10,619.6","10,662.9","10,387.6","77.94K","-0.45%"
"2020年10月1日","10,620.5","10,776.6","10,913.7","10,462.7","95.33K","-1.44%"
"2020年9月30日","10,776.1","10,843.4","10,847.7","10,667.6","55.55K","-0.60%"
"2020年9月29日","10,840.9","10,694.3","10,858.4","10,642.4","59.64K","1.38%"
"2020年9月28日","10,693.2","10,776.4","10,946.6","10,685.2","72.29K","-0.77%"
"2020年9月27日","10,776.2","10,727.9","10,799.2","10,602.7","40.92K","0.45%"
"2020年9月26日","10,727.9","10,688.9","10,793.3","10,650.2","37.85K","0.37%"
"2020年9月25日","10,688.8","10,739.9","10,756.0","10,558.9","71.43K","-0.47%"
"2020年9月24日","10,739.4","10,238.1","10,787.8","10,201.0","82.95K","4.90%"
"2020年9月23日","10,237.3","10,531.5","10,535.4","10,146.6","74.95K","-2.79%"
"2020年9月22日","10,531.5","10,419.4","10,570.7","10,361.7","63.52K","1.10%"
"2020年9月21日","10,416.8","10,919.9","10,987.2","10,328.5","109.85K","-4.62%"
"2020年9月20日","10,921.5","11,081.6","11,081.6","10,772.7","53.39K","-1.45%"
"2020年9月19日","11,081.8","10,933.0","11,177.1","10,890.7","51.63K","1.36%"
"2020年9月18日","10,933.0","10,941.3","11,029.7","10,818.7","63.48K","-0.08%"
"2020年9月17日","10,941.3","10,950.1","11,039.3","10,755.2","77.22K","-0.07%"
"2020年9月16日","10,949.5","10,785.2","11,093.3","10,669.2","94.94K","1.52%"
"2020年9月15日","10,785.3","10,675.2","10,931.8","10,627.8","91.70K","1.03%"
"2020年9月14日","10,675.3","10,332.7","10,744.3","10,264.5","96.64K","3.38%"
"2020年9月13日","10,326.0","10,441.7","10,579.6","10,219.4","66.12K","-1.11%"
"2020年9月12日","10,441.9","10,390.2","10,476.8","10,275.9","48.49K","0.50%"
"2020年9月11日","10,390.2","10,339.8","10,398.8","10,212.6","62.28K","0.49%"
"2020年9月10日","10,339.7","10,224.3","10,480.3","10,219.2","88.01K","1.13%"
"2020年9月9日","10,224.6","10,126.8","10,343.3","9,984.6","71.37K","0.97%"
"2020年9月8日","10,126.6","10,376.9","10,434.4","9,877.1","113.90K","-2.41%"
"2020年9月7日","10,376.9","10,296.4","10,400.9","9,887.0","12.40M","0.78%"
"2020年9月6日","10,296.4","10,092.2","10,337.7","10,004.7","12.12M","2.02%"
"2020年9月5日","10,092.2","10,472.3","10,558.7","9,897.8","14.72M","-3.63%"
"2020年9月4日","10,472.5","10,168.7","10,614.2","9,960.3","12.50M","2.99%"
"2020年9月3日","10,168.8","11,413.2","11,442.7","10,009.5","9.65M","-10.90%"
"2020年9月2日","11,413.3","11,914.4","11,947.5","11,244.9","20.26M","-4.21%"
"2020年9月1日","11,914.9","11,644.2","12,045.9","11,544.6","580.69K","2.32%"
"2020年8月31日","11,644.2","11,701.1","11,760.2","11,563.8","496.14K","-0.49%"
"2020年8月30日","11,702.0","11,468.1","11,704.2","11,462.6","409.36K","2.04%"
"2020年8月29日","11,468.1","11,527.8","11,576.8","11,433.5","389.85K","-0.51%"
"2020年8月28日","11,527.4","11,327.5","11,539.0","11,281.9","464.94K","1.77%"
"2020年8月27日","11,327.4","11,462.3","11,580.3","11,135.3","560.59K","-1.18%"
"2020年8月26日","11,462.3","11,324.9","11,533.6","11,254.6","513.06K","1.21%"
"2020年8月25日","11,324.8","11,752.9","11,766.9","11,131.0","594.07K","-3.65%"
"2020年8月24日","11,753.5","11,641.6","11,824.6","11,587.1","429.13K","0.96%"
"2020年8月23日","11,641.6","11,661.1","11,705.4","11,520.8","377.33K","-0.17%"
"2020年8月22日","11,661.3","11,529.2","11,677.0","11,382.1","433.98K","1.15%"
"2020年8月21日","11,529.2","11,856.9","11,877.4","11,495.6","506.38K","-2.76%"
"2020年8月20日","11,856.9","11,751.0","11,881.0","11,672.7","430.93K","0.91%"
"2020年8月19日","11,750.2","11,944.4","12,013.2","11,602.6","550.26K","-1.65%"
"2020年8月18日","11,947.6","12,283.0","12,381.4","11,842.0","606.79K","-2.73%"
"2020年8月17日","12,282.6","11,898.8","12,444.1","11,764.0","628.41K","3.22%"
"2020年8月16日","11,899.0","11,845.5","11,922.5","11,688.9","410.81K","0.45%"
"2020年8月15日","11,845.3","11,751.1","11,964.0","11,711.5","499.10K","0.80%"
"2020年8月14日","11,750.8","11,771.1","11,835.5","11,651.5","435.44K","-0.17%"
"2020年8月13日","11,770.9","11,557.2","11,772.9","11,298.4","545.67K","1.85%"
"2020年8月12日","11,557.2","11,390.4","11,605.4","11,190.6","549.59K","1.46%"
"2020年8月11日","11,390.4","11,889.2","11,931.8","11,146.7","615.90K","-4.19%"
"2020年8月10日","11,889.2","11,681.1","12,041.1","11,546.9","564.11K","1.78%"
"2020年8月9日","11,681.2","11,764.4","11,792.8","11,527.5","303.00K","-0.71%"
"2020年8月8日","11,764.3","11,591.6","11,805.5","11,533.5","317.06K","1.49%"
"2020年8月7日","11,592.0","11,757.1","11,901.8","11,352.4","517.00K","-1.40%"
"2020年8月6日","11,757.1","11,735.0","11,898.4","11,563.0","554.85K","0.19%"
"2020年8月5日","11,735.1","11,184.8","11,771.5","11,114.5","570.83K","4.92%"
"2020年8月4日","11,184.7","11,223.8","11,407.8","11,043.0","485.79K","-0.35%"
"2020年8月3日","11,224.4","11,066.9","11,461.1","10,981.6","470.24K","1.42%"
"2020年8月2日","11,066.8","11,802.6","12,061.1","10,730.7","647.95K","-6.24%"
"2020年8月1日","11,803.1","11,333.2","11,847.7","11,226.1","611.47K","4.14%"
"2020年7月31日","11,333.4","11,096.5","11,434.8","10,964.6","530.95K","2.14%"
"2020年7月30日","11,096.2","11,105.8","11,164.4","10,861.6","501.14K","-0.09%"
"2020年7月29日","11,105.9","10,908.4","11,336.5","10,771.8","576.83K","1.81%"
"2020年7月28日","10,908.5","10,961.1","11,046.1","10,873.6","658.37K","-1.04%"
"2020年7月27日","11,022.8","9,932.7","11,367.0","9,894.6","908.99K","10.98%"
"2020年7月26日","9,932.5","9,690.0","10,086.6","9,645.9","415.07K","2.35%"
"2020年7月25日","9,704.1","9,546.7","9,729.3","9,536.2","306.29K","1.65%"
"2020年7月24日","9,546.4","9,599.2","9,626.2","9,480.5","359.16K","-0.55%"
"2020年7月23日","9,599.6","9,513.6","9,646.5","9,451.1","425.66K","0.90%"
"2020年7月22日","9,513.7","9,387.4","9,523.1","9,296.0","386.00K","1.35%"
"2020年7月21日","9,387.3","9,162.3","9,426.9","9,155.1","458.99K","2.46%"
"2020年7月20日","9,162.4","9,208.1","9,218.4","9,139.9","312.98K","-0.50%"
"2020年7月19日","9,208.0","9,170.1","9,224.8","9,106.4","265.25K","0.41%"
"2020年7月18日","9,170.2","9,155.8","9,198.8","9,126.7","276.40K","0.16%"
"2020年7月17日","9,155.8","9,135.4","9,181.9","9,091.5","310.92K","0.22%"
"2020年7月16日","9,135.3","9,198.7","9,224.2","9,052.0","429.04K","-0.69%"
"2020年7月15日","9,198.7","9,253.6","9,270.2","9,168.7","429.84K","-0.59%"
"2020年7月14日","9,253.4","9,243.1","9,274.8","9,135.7","453.83K","0.11%"
"2020年7月13日","9,243.6","9,300.5","9,329.6","9,207.6","456.87K","-0.62%"
"2020年7月12日","9,300.8","9,234.2","9,337.8","9,170.4","366.88K","0.73%"
"2020年7月11日","9,233.3","9,285.8","9,295.5","9,184.2","353.92K","-0.56%"
"2020年7月10日","9,285.1","9,239.0","9,309.8","9,131.9","418.47K","0.53%"
"2020年7月9日","9,235.7","9,430.1","9,434.5","9,176.0","444.27K","-2.06%"
"2020年7月8日","9,429.9","9,256.3","9,458.3","9,233.1","509.94K","1.88%"
"2020年7月7日","9,256.0","9,338.8","9,371.2","9,209.3","420.55K","-0.89%"
"2020年7月6日","9,339.0","9,080.4","9,363.0","9,063.2","510.27K","2.84%"
"2020年7月5日","9,081.0","9,134.3","9,149.6","8,932.1","314.10K","-0.58%"
"2020年7月4日","9,134.4","9,067.1","9,182.3","9,049.6","261.25K","0.74%"
"2020年7月3日","9,067.1","9,085.0","9,120.4","9,050.9","333.88K","-0.20%"
"2020年7月2日","9,085.1","9,229.9","9,259.7","8,962.1","483.10K","-1.57%"
"2020年7月1日","9,229.9","9,135.9","9,289.0","9,101.1","366.78K","1.03%"
"2020年6月30日","9,135.4","9,186.0","9,199.8","9,075.3","381.73K","-0.54%"
"2020年6月29日","9,185.4","9,122.8","9,229.1","9,033.6","401.12K","0.67%"
"2020年6月28日","9,124.0","9,008.4","9,185.5","8,950.2","329.01K","1.28%"
"2020年6月27日","9,008.3","9,160.5","9,190.5","8,865.3","441.93K","-1.66%"
"2020年6月26日","9,160.0","9,247.5","9,296.5","9,060.1","489.84K","-0.95%"
"2020年6月25日","9,247.5","9,300.8","9,327.3","9,022.6","524.45K","-0.59%"
"2020年6月24日","9,302.0","9,624.6","9,667.4","9,223.0","515.78K","-3.35%"
"2020年6月23日","9,624.6","9,683.9","9,715.6","9,581.8","375.49K","-0.61%"
"2020年6月22日","9,683.7","9,296.5","9,751.9","9,285.8","523.32K","4.17%"
"2020年6月21日","9,296.4","9,358.8","9,411.2","9,288.5","335.99K","-0.67%"
"2020年6月20日","9,358.8","9,314.0","9,394.5","9,199.8","383.44K","0.48%"
"2020年6月19日","9,314.0","9,390.3","9,424.0","9,249.6","478.49K","-0.79%"
"2020年6月18日","9,388.1","9,464.6","9,480.4","9,289.3","391.67K","-0.81%"
"2020年6月17日","9,464.6","9,523.6","9,543.6","9,258.2","446.45K","-0.62%"
"2020年6月16日","9,523.5","9,425.6","9,577.1","9,379.3","545.47K","1.04%"
"2020年6月15日","9,425.4","9,345.5","9,489.7","8,925.6","750.90K","0.86%"
"2020年6月14日","9,345.3","9,470.7","9,474.7","9,264.4","311.27K","-1.33%"
"2020年6月13日","9,471.3","9,466.5","9,484.9","9,369.9","364.97K","0.05%"
"2020年6月12日","9,466.6","9,283.7","9,547.5","9,249.4","529.28K","1.97%"
"2020年6月11日","9,283.2","9,878.9","9,945.2","9,139.1","919.30K","-6.03%"
"2020年6月10日","9,878.8","9,768.8","9,970.9","9,710.7","533.55K","1.13%"
"2020年6月9日","9,768.8","9,777.7","9,857.2","9,616.6","479.55K","-0.09%"
"2020年6月8日","9,777.9","9,743.4","9,788.2","9,662.3","431.04K","0.36%"
"2020年6月7日","9,742.6","9,669.6","9,791.8","9,417.4","549.20K","0.76%"
"2020年6月6日","9,669.6","9,630.8","9,733.1","9,549.5","370.85K","0.40%"
"2020年6月5日","9,631.2","9,794.0","9,846.1","9,628.7","527.05K","-1.67%"
"2020年6月4日","9,794.4","9,667.2","9,864.4","9,490.9","593.66K","1.32%"
"2020年6月3日","9,667.2","9,527.0","9,667.2","9,421.7","558.12K","1.47%"
"2020年6月2日","9,527.6","10,190.7","10,207.3","9,347.3","1.06M","-6.49%"
"2020年6月1日","10,189.3","9,454.5","10,301.8","9,429.7","796.68K","7.77%"
"2020年5月31日","9,454.8","9,692.9","9,695.6","9,406.2","645.27K","-2.45%"
"2020年5月30日","9,692.5","9,424.8","9,729.9","9,352.7","720.62K","2.84%"
"2020年5月29日","9,424.8","9,573.4","9,596.5","9,358.1","814.33K","-1.54%"
"2020年5月28日","9,572.2","9,199.8","9,610.8","9,119.2","948.86K","4.06%"
"2020年5月27日","9,199.1","8,842.3","9,210.9","8,818.6","810.89K","4.03%"
"2020年5月26日","8,842.5","8,897.7","8,994.6","8,713.9","784.92K","-0.63%"
"2020年5月25日","8,898.2","8,728.0","8,959.5","8,666.1","941.89K","1.95%"
"2020年5月24日","8,728.2","9,177.9","9,292.0","8,724.1","1.11M","-4.89%"
"2020年5月23日","9,177.0","9,169.8","9,303.2","9,098.9","812.56K","0.08%"
"2020年5月22日","9,169.7","9,058.2","9,253.5","8,952.1","914.59K","1.22%"
"2020年5月21日","9,059.0","9,511.6","9,567.1","8,833.6","1.41M","-4.76%"
"2020年5月20日","9,512.3","9,773.0","9,829.3","9,368.4","1.15M","-2.67%"
"2020年5月19日","9,773.3","9,730.8","9,883.9","9,498.7","1.16M","0.44%"
"2020年5月18日","9,730.7","9,678.4","9,930.2","9,524.4","1.18M","0.55%"
"2020年5月17日","9,677.7","9,376.6","9,866.0","9,327.8","1.18M","3.18%"
"2020年5月16日","9,379.5","9,318.1","9,579.0","9,233.0","1.10M","0.66%"
"2020年5月15日","9,318.0","9,778.6","9,819.6","9,223.2","1.56M","-4.71%"
"2020年5月14日","9,778.4","9,298.7","9,887.5","9,265.8","1.77M","5.16%"
"2020年5月13日","9,298.7","8,813.9","9,384.6","8,799.1","1.50M","5.50%"
"2020年5月12日","8,813.8","8,569.8","8,964.5","8,542.8","1.35M","2.73%"
"2020年5月11日","8,579.8","8,737.6","9,129.6","8,235.6","2.29M","-1.82%"
"2020年5月10日","8,738.8","9,553.9","9,569.4","8,259.3","2.47M","-8.54%"
"2020年5月9日","9,554.6","9,806.0","9,910.5","9,533.6","1.49M","-2.57%"
"2020年5月8日","9,806.2","9,980.1","10,018.2","9,731.4","1.42M","-1.74%"
"2020年5月7日","9,979.8","9,152.7","10,033.0","9,064.8","1.91M","9.05%"
"2020年5月6日","9,151.4","9,000.6","9,373.7","8,923.6","1.62M","1.67%"
"2020年5月5日","9,001.0","8,874.2","9,078.7","8,800.4","1.05M","1.42%"
"2020年5月4日","8,874.7","8,885.5","8,945.5","8,553.2","1.12M","-0.12%"
"2020年5月3日","8,885.5","8,966.2","9,169.9","8,742.2","1.15M","-0.90%"
"2020年5月2日","8,966.3","8,821.6","8,986.2","8,771.3","890.34K","1.64%"
"2020年5月1日","8,821.6","8,628.6","9,040.3","8,621.0","1.11M","2.23%"
"2020年4月30日","8,629.0","8,770.6","9,437.5","8,425.5","2.04M","-1.62%"
"2020年4月29日","8,770.9","7,746.7","8,918.5","7,729.7","1.83M","13.22%"
"2020年4月28日","7,746.9","7,766.0","7,770.1","7,655.3","808.09K","-0.25%"
"2020年4月27日","7,766.0","7,679.4","7,768.5","7,637.7","980.50K","1.13%"
"2020年4月26日","7,678.9","7,540.4","7,679.4","7,520.5","921.59K","1.84%"
"2020年4月25日","7,540.4","7,503.9","7,684.6","7,451.0","861.93K","0.49%"
"2020年4月24日","7,503.8","7,491.3","7,583.5","7,423.5","951.95K","0.20%"
"2020年4月23日","7,488.5","7,112.8","7,655.4","7,036.5","1.34M","5.28%"
"2020年4月22日","7,112.9","6,842.5","7,137.4","6,821.8","914.18K","3.95%"
"2020年4月21日","6,842.5","6,833.4","6,919.3","6,774.3","892.57K","0.13%"
"2020年4月20日","6,833.5","7,122.9","7,207.5","6,771.2","1.26M","-4.06%"
"2020年4月19日","7,122.9","7,230.9","7,238.0","7,079.1","5.93M","-1.49%"
"2020年4月18日","7,230.8","7,035.9","7,259.4","7,031.5","796.45K","2.77%"
"2020年4月17日","7,035.8","7,085.5","7,142.8","7,005.8","810.10K","-0.70%"
"2020年4月16日","7,085.6","6,629.1","7,159.7","6,520.5","1.54M","6.89%"
"2020年4月15日","6,629.1","6,851.3","6,929.5","6,615.9","1.00M","-3.24%"
"2020年4月14日","6,850.9","6,841.8","6,970.8","6,768.6","999.53K","0.14%"
"2020年4月13日","6,841.3","6,918.1","6,920.3","6,618.5","1.25M","-1.10%"
"2020年4月12日","6,917.6","6,867.9","7,158.8","6,785.1","1.10M","0.73%"
"2020年4月11日","6,867.8","6,862.7","6,931.4","6,765.1","845.58K","0.07%"
"2020年4月10日","6,863.1","7,289.0","7,294.4","6,756.1","1.37M","-5.84%"
"2020年4月9日","7,289.0","7,361.1","7,361.1","7,140.3","963.55K","-0.98%"
"2020年4月8日","7,361.2","7,185.6","7,396.1","7,153.1","983.94K","2.45%"
"2020年4月7日","7,185.2","7,332.3","7,440.3","7,101.7","1.32M","-2.01%"
"2020年4月6日","7,332.3","6,772.8","7,335.0","6,770.1","1.53M","8.26%"
"2020年4月5日","6,772.7","6,857.5","6,889.4","6,686.0","842.33K","-1.23%"
"2020年4月4日","6,857.4","6,735.9","6,958.6","6,679.1","1.05M","1.80%"
"2020年4月3日","6,735.9","6,799.9","7,026.3","6,623.6","1.35M","-0.95%"
"2020年4月2日","6,800.5","6,638.8","7,182.7","6,567.9","1.74M","2.44%"
"2020年4月1日","6,638.5","6,412.4","6,661.3","6,157.4","1.40M","3.52%"
"2020年3月31日","6,412.5","6,391.1","6,513.1","6,346.3","1.05M","0.34%"
"2020年3月30日","6,391.0","5,890.4","6,576.5","5,872.5","1.43M","8.50%"
"2020年3月29日","5,890.4","6,233.2","6,258.8","5,889.3","916.17K","-5.51%"
"2020年3月28日","6,233.7","6,373.4","6,374.3","6,046.5","1.26M","-2.19%"
"2020年3月27日","6,373.4","6,725.5","6,813.7","6,322.3","1.16M","-5.23%"
"2020年3月26日","6,725.1","6,677.9","6,772.9","6,541.7","1.18M","0.69%"
"2020年3月25日","6,678.9","6,744.8","6,930.2","6,474.6","1.52M","-0.97%"
"2020年3月24日","6,744.6","6,468.8","6,814.2","6,380.8","1.73M","4.26%"
"2020年3月23日","6,468.9","5,822.0","6,564.7","5,710.8","1.88M","11.11%"
"2020年3月22日","5,822.1","6,186.9","6,394.4","5,771.2","1.48M","-5.89%"
"2020年3月21日","6,186.2","6,205.6","6,438.3","5,887.0","1.64M","-0.31%"
"2020年3月20日","6,205.3","6,171.6","6,858.1","5,748.2","2.22M","0.54%"
"2020年3月19日","6,172.0","5,359.2","6,379.5","5,256.0","2.18M","15.12%"
"2020年3月18日","5,361.4","5,260.7","5,373.1","5,020.9","1.80M","1.91%"
"2020年3月17日","5,261.1","5,030.2","5,432.8","4,946.5","1.89M","4.59%"
"2020年3月16日","5,030.0","5,366.4","5,369.3","4,477.7","2.55M","-6.27%"
"2020年3月15日","5,366.3","5,182.9","5,863.3","5,120.6","1.61M","3.54%"
"2020年3月14日","5,182.7","5,589.4","5,634.9","5,072.2","1.69M","-7.19%"
"2020年3月13日","5,584.3","4,815.2","5,934.3","3,869.5","4.17M","15.71%"
"2020年3月12日","4,826.0","7,935.2","7,963.1","4,546.6","3.22M","-39.18%"
"2020年3月11日","7,935.1","7,892.1","7,976.5","7,606.0","1.10M","0.56%"
"2020年3月10日","7,891.2","7,933.0","8,145.5","7,740.2","1.20M","-0.53%"
"2020年3月9日","7,933.0","8,035.8","8,158.8","7,648.7","1.54M","-1.26%"
"2020年3月8日","8,034.1","8,887.8","8,888.0","8,015.3","1.11M","-9.61%"
"2020年3月7日","8,887.8","9,134.2","9,180.8","8,848.7","750.65K","-2.70%"
"2020年3月6日","9,134.8","9,060.6","9,165.2","9,004.9","1.04M","0.82%"
"2020年3月5日","9,060.3","8,757.9","9,147.3","8,751.5","950.76K","3.45%"
"2020年3月4日","8,757.9","8,761.3","8,840.3","8,679.7","759.69K","-0.04%"
"2020年3月3日","8,761.4","8,906.1","8,911.7","8,669.3","1.01M","-1.61%"
"2020年3月2日","8,904.8","8,537.5","8,961.8","8,503.1","1.02M","4.27%"
"2020年3月1日","8,540.0","8,543.8","8,737.2","8,437.2","784.05K","-0.04%"
